date,value_A,value_AG,value_AL,value_AO,value_AP,value_AU,value_B,value_BC,value_BR,value_BU,value_C,value_CF,value_CJ,value_CS,value_CU,value_EB,value_EC,value_EG,value_FG,value_FU,value_HC,value_I,value_J,value_JD,value_JM,value_L,value_LC,value_LH,value_LU,value_M,value_MA,value_NI,value_NR,value_OI,value_P,value_PF,value_PG,value_PK,value_PP,value_PR,value_PX,value_RB,value_RM,value_RU,value_SA,value_SF,value_SH,value_SI,value_SM,value_SN,value_SP,value_SR,value_SS,value_TA,value_UR,value_V,value_Y,value_ZN
2024-09-18,982165.6045777714,1014195.828431354,1014231.8362545184,1006029.5677666124,1018250.3602275506,990182.5968706682,988968.9565416344,1006360.3964070092,1018517.016666642,987345.447239662,1005603.260215816,1005492.15133921,1001322.995750054,1003974.7615801556,1001975.9488964876,978082.6830262844,1095838.6235933572,999563.538661617,1075240.6045346549,993490.7112163064,1006222.3924529782,1000924.725125521,970993.5465571086,1000744.2047519968,966421.3557389209,994397.1999542208,996059.74785621,991321.9941852922,980337.69270664,1009787.181456294,991725.2366655036,1011374.5870141278,987935.8308722128,1031623.3575276248,992652.6521210304,994857.2785399096,993003.7912798224,1001057.485185307,985231.661882928,200000.0,995972.6531741584,999296.4348441678,1007518.4636256848,997051.1456860688,1071485.7962151545,985085.0970764692,997202.0277136036,1001689.4821091692,1012720.757471478,1024230.1288421856,1012356.1559868389,1009310.4567624428,995197.2095425108,994972.1266572628,1014272.1739738826,1022715.586698338,1002020.96621261,1001998.615084626
2024-09-19,982165.6045777714,1012867.0669236364,1014231.8362545184,1006029.5677666124,1018250.3602275506,992656.711249881,988968.9565416344,1006360.3964070092,1018517.016666642,987345.447239662,1007829.2356185972,1005492.15133921,1001146.2655533174,1003974.7615801556,1001975.9488964876,978082.6830262844,1095838.6235933572,999563.538661617,1071656.790400746,989791.3599919074,1006222.3924529782,1001060.441973905,970993.5465571086,1000744.2047519968,968873.531135044,994397.1999542208,996059.74785621,991487.0613456246,980337.69270664,1009787.181456294,989275.5205363536,1007868.778278857,987935.8308722128,1031623.3575276248,992652.6521210304,994857.2785399096,993118.6702619386,1001057.485185307,985231.661882928,200000.0,995972.6531741584,999296.4348441678,1007518.4636256848,997051.1456860688,1072801.5850288,986912.6388512872,997202.0277136036,1001689.4821091692,1010957.5099174358,1024230.1288421856,1007561.494616618,1009310.4567624428,993967.0362408288,994972.1266572628,1014272.1739738826,1022715.586698338,1002020.96621261,1001998.615084626
2024-09-20,982165.6045777714,1012867.0669236364,1014231.8362545184,1006029.5677666124,1018250.3602275506,999614.4361280244,988968.9565416344,1006360.3964070092,1018016.8535950616,987345.447239662,1009529.5324127802,1005492.15133921,1001274.5540236552,1003974.7615801556,1001975.9488964876,978082.6830262844,1095838.6235933572,999563.538661617,1078112.0870906094,987277.576847904,1006222.3924529782,1001060.441973905,970993.5465571086,1000744.2047519968,968873.531135044,994397.1999542208,996059.74785621,992229.4884144844,980337.69270664,1009787.181456294,991900.2163890142,1007868.778278857,987935.8308722128,1031623.3575276248,992652.6521210304,994857.2785399096,995458.6732619074,1001057.485185307,985231.661882928,200000.0,995972.6531741584,999296.4348441678,1007518.4636256848,997051.1456860688,1078684.6661894852,986912.6388512872,997202.0277136036,1001689.4821091692,1013995.743577641,1024230.1288421856,1005238.9769019724,1009310.4567624428,994617.7825402524,994972.1266572628,1014272.1739738826,1022715.586698338,1002020.96621261,1001998.615084626
2024-09-23,982165.6045777714,1016580.77052475,1012842.2796079502,1009318.1314292758,1018634.1326456268,1002265.3454873526,988968.9565416344,1006309.5126827508,1009801.3962710304,987345.447239662,1009529.5324127802,1005492.15133921,1004690.593754096,1003974.7615801556,1002125.4840244108,978082.6830262844,1095838.6235933572,999563.538661617,1072697.9672862082,987277.576847904,1006222.3924529782,1001060.441973905,970993.5465571086,1000744.2047519968,968873.531135044,994397.1999542208,996059.74785621,992229.4884144844,980337.69270664,1009787.181456294,992646.1024564232,1007868.778278857,984816.409138622,1033449.7052036593,992652.6521210304,994857.2785399096,995458.6732619074,1000950.141378838,985231.661882928,200000.0,995972.6531741584,999296.4348441678,1007518.4636256848,991654.5873525538,1077588.120200427,986912.6388512872,997202.0277136036,1001689.4821091692,1013995.743577641,1024649.2343000642,1005238.9769019724,1009310.4567624428,994617.7825402524,994972.1266572628,1014272.1739738826,1022715.586698338,1002020.96621261,1002388.2240190668
2024-09-24,982275.240160614,1019505.8721430012,1016459.0076950068,1014075.861430551,1020216.3479935228,1002265.3454873526,988968.9565416344,1008297.8689191996,1015406.9007857346,987345.447239662,1009197.6298020716,1005492.15133921,1004690.593754096,1003848.71885303,1002125.4840244108,978082.6830262844,1095838.6235933572,999563.538661617,1062077.963054497,989384.9026819728,1006222.3924529782,1001060.441973905,970993.5465571086,1000744.2047519968,968873.531135044,994397.1999542208,996059.74785621,992229.4884144844,980337.69270664,1009787.181456294,992646.1024564232,1007868.778278857,986047.7806384236,1037363.8275157332,992652.6521210304,994857.2785399096,995458.6732619074,998251.252513546,985231.661882928,200000.0,995972.6531741584,999296.4348441678,1007518.4636256848,1004276.2756857824,1077588.120200427,986912.6388512872,993678.5770486096,999883.2093548842,1013665.5207286162,1028594.8633981034,1005238.9769019724,1009310.4567624428,994617.7825402524,994972.1266572628,1014272.1739738826,1022715.586698338,1002020.96621261,1005448.8690905336
2024-09-25,983194.1422880786,1019505.8721430012,1016459.0076950068,1015171.0288194967,1022516.1649415696,1002265.3454873526,988968.9565416344,1008297.8689191996,1015406.9007857346,987345.447239662,1010552.5713515904,1005492.15133921,1004690.593754096,1007672.7298329736,1002125.4840244108,978082.6830262844,1095838.6235933572,999563.538661617,1060157.0333478956,988997.7733404096,1006222.3924529782,1001060.441973905,970993.5465571086,1000744.2047519968,968873.531135044,994397.1999542208,996059.74785621,992229.4884144844,980788.5515881132,1009787.181456294,992646.1024564232,1007868.778278857,986047.7806384236,1038642.5925145112,992652.6521210304,994857.2785399096,995458.6732619074,999103.1417900478,985231.661882928,200000.0,995972.6531741584,999296.4348441678,1007518.4636256848,1004276.2756857824,1077588.120200427,986912.6388512872,994039.7846243551,994430.669608814,1009751.4749039623,1027602.1109671672,1005238.9769019724,1009310.4567624428,994617.7825402524,994972.1266572628,1014272.1739738826,1022715.586698338,1002020.96621261,1005448.8690905336
2024-09-26,982949.588495596,1019505.8721430012,1016459.0076950068,1015171.0288194967,1023751.8081883962,1002265.3454873526,988968.9565416344,1011438.2591476538,1015406.9007857346,987345.447239662,1010801.6289646998,1005492.15133921,1004690.593754096,1007007.6844451583,1005556.6399929184,978082.6830262844,1095838.6235933572,999637.4144695336,1060157.0333478956,988997.7733404096,1006222.3924529782,1001060.441973905,970993.5465571086,1000744.2047519968,968873.531135044,994363.1667400264,996059.74785621,992229.4884144844,973367.301857782,1009787.181456294,992646.1024564232,1007868.778278857,986047.7806384236,1038642.5925145112,992652.6521210304,994857.2785399096,995458.6732619074,999103.1417900478,985231.661882928,200000.0,995972.6531741584,999296.4348441678,1007518.4636256848,1004276.2756857824,1077588.120200427,986912.6388512872,994039.7846243551,994430.669608814,1010021.5608199328,1027602.1109671672,1005238.9769019724,1009310.4567624428,994458.8287725088,994972.1266572628,1014272.1739738826,1022715.586698338,1002020.96621261,1005448.8690905336
2024-09-27,980833.6652328484,1019505.8721430012,1016459.0076950068,1015171.0288194967,1024378.517602254,1004490.5310782932,988968.9565416344,1014176.3129517336,1015661.1126615376,987345.447239662,1010801.6289646998,1005492.15133921,1004690.593754096,1006010.1163634332,1009437.3719976264,978082.6830262844,1095838.6235933572,999637.4144695336,1060157.0333478956,988997.7733404096,1006222.3924529782,1001060.441973905,970993.5465571086,1000744.2047519968,968873.531135044,994363.1667400264,996059.74785621,993479.1651355728,973367.301857782,1009787.181456294,992646.1024564232,1007868.778278857,988661.424487794,1038642.5925145112,992652.6521210304,994857.2785399096,995458.6732619074,999103.1417900478,985231.661882928,200000.0,995972.6531741584,999296.4348441678,1007518.4636256848,1004276.2756857824,1077588.120200427,986912.6388512872,994039.7846243551,994430.669608814,1010021.5608199328,1027602.1109671672,1005238.9769019724,1009310.4567624428,994458.8287725088,994972.1266572628,1014272.1739738826,1022715.586698338,1002020.96621261,1005448.8690905336
2024-09-30,980833.6652328484,1024184.5019003258,1018278.0342004376,1016067.416180411,1024366.4440820612,1008314.2094629108,988968.9565416344,1014187.0131751836,1020662.6378577064,987345.447239662,1010801.6289646998,1005492.15133921,1004690.593754096,1001853.5826895814,1013188.8274613684,978082.6830262844,1095838.6235933572,999637.4144695336,1060157.0333478956,988997.7733404096,1006222.3924529782,1001060.441973905,970993.5465571086,1000744.2047519968,968873.531135044,994363.1667400264,996059.74785621,990376.9414055444,973367.301857782,1009787.181456294,992646.1024564232,1007868.778278857,1003301.026088318,1038642.5925145112,995180.16553173,994857.2785399096,995458.6732619074,999103.1417900478,985231.661882928,200000.0,995972.6531741584,999296.4348441678,1007518.4636256848,1004276.2756857824,1077588.120200427,986912.6388512872,994039.7846243551,994430.669608814,1010021.5608199328,1027602.1109671672,1005238.9769019724,1011253.232871872,994458.8287725088,994972.1266572628,1014272.1739738826,1022715.586698338,1002020.96621261,1009128.2053127931
2024-10-08,980833.6652328484,1024787.4481107052,1018278.0342004376,1016067.416180411,1020521.2956600552,1008314.2094629108,988968.9565416344,1010256.3908868924,1020662.6378577064,987345.447239662,1010333.3409106327,1004153.186972963,1003520.9107969505,1000646.192788001,1008900.49896249,978082.6830262844,1095838.6235933572,999637.4144695336,1056391.9618868593,988997.7733404096,1006422.709571938,999901.9353891972,970063.3037734412,1000744.2047519968,969876.0468511932,994363.1667400264,995519.5665456386,992441.9968090224,973367.301857782,1009787.181456294,992646.1024564232,1007868.778278857,1002300.7752129022,1038642.5925145112,1006995.0753792452,994857.2785399096,995458.6732619074,999103.1417900478,985231.661882928,200000.0,995972.6531741584,999065.5926389396,1007518.4636256848,1004083.8946870707,1066944.7859405817,988535.5894023804,993375.2600212636,992529.644616462,1010105.4273953028,1027602.1109671672,1004656.921264717,1012185.6789711072,994458.8287725088,994972.1266572628,1015207.060310175,1022939.4713822104,1002020.96621261,1009128.2053127931
2024-10-09,980833.6652328484,1020588.2830716614,1018278.0342004376,1016067.416180411,1020521.2956600552,1008314.2094629108,988968.9565416344,1011540.9993437586,1020662.6378577064,987345.447239662,1010333.3409106327,1003957.2591777744,1001365.664495288,1000646.192788001,1010175.9332766016,978082.6830262844,1095838.6235933572,999637.4144695336,1057162.377252666,988997.7733404096,1003919.2035433592,1002086.9004862424,968240.3808353344,1000744.2047519968,967371.740136969,994363.1667400264,995795.8950866752,988811.805798724,973367.301857782,1009787.181456294,992427.0103446152,1007868.778278857,1008724.9285973868,1038642.5925145112,1006995.0753792452,994857.2785399096,995458.6732619074,999103.1417900478,985231.661882928,1000000.0,995972.6531741584,996943.6517451956,1007518.4636256848,1009368.0652492804,1066518.2302318097,987348.4062859904,993681.9919979504,992529.644616462,1011211.0362693812,1027669.8150686496,1004656.921264717,1015552.193015366,994458.8287725088,994972.1266572628,1013445.989651104,1019123.3419100532,1002020.96621261,1009797.3119457196
2024-10-10,980833.6652328484,1020588.2830716614,1018796.6155283726,1016067.416180411,1020967.0057235576,1008314.2094629108,988968.9565416344,1011540.9993437586,1019510.9061120456,987345.447239662,1010333.3409106327,1003957.2591777744,1001673.556824096,1000646.192788001,1010175.9332766016,976825.2053112974,1095838.6235933572,1001404.649840896,1056150.8160652798,992551.1590027967,1006012.4398888636,1007015.7292318416,968248.1725288068,1002130.6011544616,966705.1354280884,995395.806411982,995795.8950866752,995299.8067532992,977350.6246039236,1009787.181456294,991595.6816782156,1009903.6236966696,999184.7299123978,1041440.8197948368,1010001.0646209545,994653.448644556,995458.6732619074,999103.1417900478,985913.7828649048,1000666.3170711424,996881.7533172644,998335.6449714917,1007518.4636256848,1010237.8853730974,1066518.2302318097,988357.5119349238,996135.8478114404,992529.644616462,1011149.6135541544,1027989.4307651672,1004656.921264717,1011552.2262936162,995600.8701884348,995710.0147513198,1012131.026173085,1019538.651280508,1004003.5309586428,1008077.2503845728
2024-10-11,980833.6652328484,1020588.2830716614,1018796.6155283726,1016067.416180411,1020206.325267838,1008054.6013759896,988968.9565416344,1011540.9993437586,1019510.9061120456,987345.447239662,1010333.3409106327,1003957.2591777744,999170.7616616746,1000646.192788001,1010175.9332766016,975234.6271037936,1095838.6235933572,1001404.649840896,1056150.8160652798,992551.1590027967,1006012.4398888636,1007015.7292318416,968248.1725288068,1004734.358061018,966705.1354280884,995395.806411982,995795.8950866752,1000783.7123220478,977350.6246039236,1009787.181456294,991595.6816782156,1011836.2885387545,999184.7299123978,1041440.8197948368,1010001.0646209545,995443.5956738492,995458.6732619074,999103.1417900478,985913.7828649048,1003202.2526416176,998810.009276999,998335.6449714917,1007518.4636256848,1010237.8853730974,1066518.2302318097,989604.0542071334,1002728.888059926,992529.644616462,1011518.1498455136,1027989.4307651672,1004656.921264717,1011552.2262936162,995600.8701884348,995710.0147513198,1012131.026173085,1019538.651280508,1004003.5309586428,1008077.2503845728
2024-10-14,980833.6652328484,1020588.2830716614,1018796.6155283726,1016067.416180411,1018765.2131017562,1008054.6013759896,988968.9565416344,1011540.9993437586,1019510.9061120456,987345.447239662,1010333.3409106327,1003957.2591777744,999170.7616616746,1000646.192788001,1010175.9332766016,975234.6271037936,1095838.6235933572,1001404.649840896,1056150.8160652798,992551.1590027967,1006012.4398888636,1007015.7292318416,968248.1725288068,1002260.7889997892,966705.1354280884,995395.806411982,995795.8950866752,1001092.6647484562,977350.6246039236,1009787.181456294,991595.6816782156,1011836.2885387545,999184.7299123978,1041440.8197948368,1010001.0646209545,994670.7020092836,995458.6732619074,999103.1417900478,985913.7828649048,1002024.8539838974,998810.009276999,998335.6449714917,1007518.4636256848,1010237.8853730974,1066518.2302318097,990217.222414918,1002728.888059926,992529.644616462,1012277.1994757404,1027989.4307651672,1004656.921264717,1011552.2262936162,995600.8701884348,995710.0147513198,1012131.026173085,1019538.651280508,1004003.5309586428,1008077.2503845728
2024-10-15,980833.6652328484,1020588.2830716614,1018105.5555622638,1016067.416180411,1018765.2131017562,1008054.6013759896,988968.9565416344,1011540.9993437586,1019510.9061120456,987345.447239662,1010333.3409106327,1003957.2591777744,999170.7616616746,1000646.192788001,1010175.9332766016,975234.6271037936,1095838.6235933572,1001404.649840896,1056150.8160652798,986633.299691104,1006012.4398888636,1007015.7292318416,968248.1725288068,1000848.1857840596,966705.1354280884,995395.806411982,995795.8950866752,999161.7120834048,977350.6246039236,1009787.181456294,991595.6816782156,1011836.2885387545,999184.7299123978,1041440.8197948368,1009115.2859763608,991715.8581856168,995458.6732619074,999103.1417900478,985913.7828649048,995503.8768026754,998810.009276999,998335.6449714917,1007163.9947482904,1010237.8853730974,1066518.2302318097,990217.222414918,1002881.0680179596,992529.644616462,1012277.1994757404,1027989.4307651672,1004656.921264717,1011552.2262936162,995600.8701884348,995710.0147513198,1012131.026173085,1019538.651280508,1004003.5309586428,1008077.2503845728
2024-10-16,980833.6652328484,1020588.2830716614,1019213.5103965582,1016067.416180411,1018765.2131017562,1008054.6013759896,988968.9565416344,1011540.9993437586,1019510.9061120456,987345.447239662,1010333.3409106327,1003957.2591777744,999170.7616616746,1000646.192788001,1010175.9332766016,975234.6271037936,1095838.6235933572,1001404.649840896,1056150.8160652798,986588.9966587668,1006012.4398888636,1007015.7292318416,968248.1725288068,1000848.1857840596,966705.1354280884,995395.806411982,995795.8950866752,1000783.7123220497,977350.6246039236,1009787.181456294,991595.6816782156,1011836.2885387545,999184.7299123978,1041440.8197948368,1013681.6963863922,991715.8581856168,995458.6732619074,999103.1417900478,985913.7828649048,993544.9571436108,998810.009276999,998335.6449714917,1007163.9947482904,1010237.8853730974,1066518.2302318097,990217.222414918,1005282.0841362664,992529.644616462,1012277.1994757404,1027989.4307651672,1004656.921264717,1011552.2262936162,995600.8701884348,995710.0147513198,1012131.026173085,1019538.651280508,1004003.5309586428,1008077.2503845728
2024-10-17,980833.6652328484,1020588.2830716614,1018222.697922732,1016067.416180411,1018765.2131017562,1008054.6013759896,988968.9565416344,1011540.9993437586,1019510.9061120456,987345.447239662,1010333.3409106327,1003957.2591777744,999170.7616616746,1000646.192788001,1010175.9332766016,975234.6271037936,1097418.72651606,1001404.649840896,1056150.8160652798,986588.9966587668,1006012.4398888636,1007015.7292318416,968248.1725288068,1000848.1857840596,966705.1354280884,995395.806411982,995795.8950866752,1003487.0460531224,977350.6246039236,1011292.1417413783,991595.6816782156,1011836.2885387545,999184.7299123978,1041440.8197948368,1012526.9719148892,991715.8581856168,995458.6732619074,999103.1417900478,985913.7828649048,993544.9571436108,998810.009276999,998335.6449714917,1007163.9947482904,1010237.8853730974,1066518.2302318097,990217.222414918,1005282.0841362664,992529.644616462,1012277.1994757404,1027989.4307651672,1004656.921264717,1011552.2262936162,995600.8701884348,995710.0147513198,1012131.026173085,1019538.651280508,1004003.5309586428,1008077.2503845728
2024-10-18,981210.0891614842,1023706.9653487284,1019022.3044788308,1019355.2729544475,1018765.2131017562,1008054.6013759896,988968.9565416344,1011540.9993437586,1019918.3409037872,987345.447239662,1010333.3409106327,1003957.2591777744,999170.7616616746,1000646.192788001,1010175.9332766016,975234.6271037936,1104311.8926098575,1001404.649840896,1056150.8160652798,986588.9966587668,1006012.4398888636,1007015.7292318416,968248.1725288068,1000848.1857840596,966705.1354280884,995395.806411982,999504.9223586798,1002869.1412003064,977350.6246039236,1011292.1417413783,991595.6816782156,1011836.2885387545,999184.7299123978,1041440.8197948368,1016521.205851796,991715.8581856168,995458.6732619074,999103.1417900478,985913.7828649048,993544.9571436108,998810.009276999,998335.6449714917,1007163.9947482904,1010237.8853730974,1066518.2302318097,990217.222414918,1005282.0841362664,992529.644616462,1012277.1994757404,1027989.4307651672,1004656.921264717,1011552.2262936162,995600.8701884348,995710.0147513198,1012131.026173085,1019538.651280508,1004003.5309586428,1008077.2503845728
2024-10-21,982011.5160691888,1023706.9653487284,1019930.3976544286,1020191.9366322516,1018765.2131017562,1008054.6013759896,988968.9565416344,1011540.9993437586,1023354.8048291825,987345.447239662,1010333.3409106327,1003957.2591777744,999170.7616616746,1000646.192788001,1010175.9332766016,975234.6271037936,1104311.8926098575,1001404.649840896,1056150.8160652798,986588.9966587668,1006012.4398888636,1007015.7292318416,968248.1725288068,1000848.1857840596,966705.1354280884,995395.806411982,1004403.7855137994,1001509.0399335292,977350.6246039236,1013350.1153749912,991595.6816782156,1011304.9665743824,999184.7299123978,1041440.8197948368,1017839.6387608714,991715.8581856168,995458.6732619074,999103.1417900478,985913.7828649048,993544.9571436108,998810.009276999,998335.6449714917,1009473.483119938,1010237.8853730974,1066518.2302318097,990217.222414918,1005282.0841362664,992529.644616462,1012277.1994757404,1027989.4307651672,1004656.921264717,1011552.2262936162,995600.8701884348,995710.0147513198,1012131.026173085,1019538.651280508,1004003.5309586428,1008077.2503845728
2024-10-22,982011.5160691888,1023706.9653487284,1019930.3976544286,1020191.9366322516,1018765.2131017562,1008054.6013759896,989045.206494649,1011540.9993437586,1022248.9060683952,987345.447239662,1010333.3409106327,1003957.2591777744,999170.7616616746,1000685.7504902212,1010175.9332766016,973375.389476612,1104311.8926098575,1001404.649840896,1056150.8160652798,986588.9966587668,1006012.4398888636,1007015.7292318416,968248.1725288068,1000848.1857840596,974160.5608624454,995395.806411982,1007104.8786900134,1000612.2282777722,977350.6246039236,1013350.1153749912,991595.6816782156,1011304.9665743824,999184.7299123978,1041440.8197948368,1019105.0488217146,992942.0480391148,995458.6732619074,999103.1417900478,985913.7828649048,993544.9571436108,998764.962166711,998335.6449714917,1009473.483119938,1010237.8853730974,1062053.9973988468,990217.222414918,1007681.014477132,992529.644616462,1012277.1994757404,1027989.4307651672,1004656.921264717,1011552.2262936162,995600.8701884348,995710.0147513198,1012131.026173085,1019538.651280508,1004003.5309586428,1008077.2503845728
2024-10-23,982011.5160691888,1023706.9653487284,1019930.3976544286,1020191.9366322516,1018765.2131017562,1008054.6013759896,987622.1098959428,1011540.9993437586,1019022.390146356,987345.447239662,1007370.7531107884,1003957.2591777744,999170.7616616746,998670.624933334,1010175.9332766016,973375.389476612,1111479.8686632926,1001404.649840896,1056150.8160652798,986588.9966587668,1006012.4398888636,1007015.7292318416,968248.1725288068,1000848.1857840596,974000.2017558446,995395.806411982,1002905.8531284824,999685.370998547,977350.6246039236,1013861.1044597204,991465.7592335097,1011304.9665743824,999184.7299123978,1041295.7059857692,1019105.0488217146,992942.0480391148,996585.8855272508,999103.1417900478,985913.7828649048,993544.9571436108,995022.6103829916,998335.6449714917,1005171.4852310488,1010237.8853730974,1062053.9973988468,990217.222414918,997967.8352153978,992529.644616462,1013737.9135407816,1027989.4307651672,1004656.921264717,1012126.1543053432,995600.8701884348,995710.0147513198,1012131.026173085,1019726.4201150556,1004003.5309586428,1008077.2503845728
2024-10-24,982011.5160691888,1024142.2338187448,1019930.3976544286,1020191.9366322516,1018765.2131017562,1010173.8475152822,987622.1098959428,1011540.9993437586,1019022.390146356,987345.447239662,1007370.7531107884,1003957.2591777744,999170.7616616746,998670.624933334,1010175.9332766016,973375.389476612,1118608.119282204,1001404.649840896,1056150.8160652798,986588.9966587668,1006012.4398888636,1007015.7292318416,968248.1725288068,1000848.1857840596,974000.2017558446,995395.806411982,1005394.1645723528,998758.5137193216,977350.6246039236,1014303.2499838062,989935.6840372152,1011304.9665743824,999184.7299123978,1041295.7059857692,1019105.0488217146,992942.0480391148,996585.8855272508,999103.1417900478,985913.7828649048,993544.9571436108,995022.6103829916,998335.6449714917,1004993.9756525052,1010237.8853730974,1062053.9973988468,990217.222414918,1000319.4470366592,992529.644616462,1013809.5733752124,1026830.2765996668,1004656.921264717,1012126.1543053432,995482.330112939,995710.0147513198,1012131.026173085,1020178.2193155232,1004003.5309586428,1008077.2503845728
2024-10-25,982011.5160691888,1021413.6960605908,1019930.3976544286,1020191.9366322516,1018765.2131017562,1011321.5444598764,987622.1098959428,1011540.9993437586,1019022.390146356,987345.447239662,1007370.7531107884,1003957.2591777744,999170.7616616746,998670.624933334,1010175.9332766016,973375.389476612,1118608.119282204,1001404.649840896,1056150.8160652798,986548.7745601132,1006012.4398888636,1007015.7292318416,968987.8938236856,1000848.1857840596,975508.5665590444,995395.806411982,1004616.5672461436,1002311.4666230176,977350.6246039236,1014303.2499838062,989935.6840372152,1011304.9665743824,999184.7299123978,1041295.7059857692,1019105.0488217146,992942.0480391148,996087.8558917209,999103.1417900478,985913.7828649048,993544.9571436108,995022.6103829916,998335.6449714917,1005839.0455030795,1010237.8853730974,1062053.9973988468,988466.3845412498,996331.9313397364,992529.644616462,1009536.9704029995,1029840.54563511,1004656.921264717,1012126.1543053432,994638.4647036374,995710.0147513198,1012131.026173085,1017617.6880268132,1004003.5309586428,1008077.2503845728
2024-10-28,982011.5160691888,1023183.0012113226,1019930.3976544286,1020191.9366322516,1018765.2131017562,1011321.5444598764,987622.1098959428,1011905.0250666288,1019022.390146356,987345.447239662,1007999.7681252244,1003957.2591777744,999170.7616616746,998501.2680071278,1010175.9332766016,973375.389476612,1118608.119282204,1001404.649840896,1056150.8160652798,987744.1071678562,1006012.4398888636,1007015.7292318416,966758.573654108,1000848.1857840596,971173.0064292668,995395.806411982,998970.308644964,1004041.2758108566,977350.6246039236,1014303.2499838062,989935.6840372152,1011304.9665743824,999184.7299123978,1043484.5924140004,1022048.7459269344,992942.0480391148,996087.8558917209,999103.1417900478,985913.7828649048,993544.9571436108,995022.6103829916,998335.6449714917,1005839.0455030795,1010237.8853730974,1062053.9973988468,988466.3845412498,992292.0667187928,992529.644616462,1009536.9704029995,1029840.54563511,1004656.921264717,1012126.1543053432,993368.769465795,995710.0147513198,1012131.026173085,1017617.6880268132,1003897.244260911,1008077.2503845728
2024-10-29,981902.841226164,1023183.0012113226,1019930.3976544286,1020191.9366322516,1018765.2131017562,1011321.5444598764,987622.1098959428,1011905.0250666288,1019022.390146356,987345.447239662,1007903.8231870856,1003957.2591777744,999170.7616616746,998501.2680071278,1010175.9332766016,973375.389476612,1117650.247018982,1001404.649840896,1056592.5156922615,987744.1071678562,1006012.4398888636,1007015.7292318416,966758.573654108,1000848.1857840596,971173.0064292668,995395.806411982,998970.308644964,1004041.2758108566,977350.6246039236,1014303.2499838062,989935.6840372152,1011304.9665743824,999184.7299123978,1043484.5924140004,1022787.21322145,992942.0480391148,996087.8558917209,999103.1417900478,985913.7828649048,993544.9571436108,995022.6103829916,998335.6449714917,1005839.0455030795,1010237.8853730974,1062053.9973988468,988466.3845412498,992292.0667187928,989760.1342145487,1009536.9704029995,1029840.54563511,1004656.921264717,1012126.1543053432,993368.769465795,995710.0147513198,1012131.026173085,1017617.6880268132,1002628.2182378464,1008077.2503845728
2024-10-30,979961.1354881496,1023183.0012113226,1019930.3976544286,1019979.617478954,1018765.2131017562,1011321.5444598764,987622.1098959428,1011905.0250666288,1019022.390146356,987345.447239662,1008052.959998928,1003957.2591777744,999170.7616616746,998501.2680071278,1010175.9332766016,973375.389476612,1130822.054515032,1001404.649840896,1057402.3199365106,987744.1071678562,1006012.4398888636,1007015.7292318416,966758.573654108,1000848.1857840596,971173.0064292668,995395.806411982,998970.308644964,1004041.2758108566,975915.9033845288,1014303.2499838062,989935.6840372152,1011304.9665743824,999184.7299123978,1043484.5924140004,1022787.21322145,992942.0480391148,996087.8558917209,999103.1417900478,985913.7828649048,993544.9571436108,995022.6103829916,998335.6449714917,1005839.0455030795,1010237.8853730974,1062053.9973988468,988466.3845412498,992292.0667187928,989760.1342145487,1009536.9704029995,1029840.54563511,1004656.921264717,1012126.1543053432,993368.769465795,995710.0147513198,1012131.026173085,1017617.6880268132,1005002.0813897912,1008077.2503845728
2024-10-31,979597.0656622722,1023183.0012113226,1019930.3976544286,1018805.462993873,1018765.2131017562,1011321.5444598764,987622.1098959428,1011905.0250666288,1019022.390146356,987345.447239662,1008052.959998928,1003957.2591777744,1000361.5455064208,998501.2680071278,1010175.9332766016,972164.8407655768,1140033.1087080722,1001098.0139281992,1057681.734792946,987744.1071678562,1006012.4398888636,1007015.7292318416,966758.573654108,1000848.1857840596,971173.0064292668,995395.806411982,998970.308644964,1004041.2758108566,974246.626506786,1014303.2499838062,989935.6840372152,1011304.9665743824,999184.7299123978,1043484.5924140004,1022787.21322145,992942.0480391148,996087.8558917209,999103.1417900478,986018.0702577556,993579.2647291148,995552.2389716916,998335.6449714917,1005839.0455030795,1010237.8853730974,1062053.9973988468,988466.3845412498,992292.0667187928,989760.1342145487,1009536.9704029995,1029840.54563511,1004656.921264717,1012126.1543053432,993368.769465795,995834.1542305016,1012131.026173085,1017617.6880268132,1005002.0813897912,1008077.2503845728
2024-11-01,979232.9958363938,1023183.0012113226,1019930.3976544286,1024462.7527856256,1018765.2131017562,1009205.457613101,987622.1098959428,1011905.0250666288,1019022.390146356,987345.447239662,1008052.959998928,1003957.2591777744,1013395.6540926648,999608.0948160696,1010175.9332766016,972164.8407655768,1139651.3013007164,1000013.69701523,1057681.734792946,987744.1071678562,1006012.4398888636,1007015.7292318416,966758.573654108,1000848.1857840596,971173.0064292668,995395.806411982,998970.308644964,1004041.2758108566,973367.5519174294,1014303.2499838062,989935.6840372152,1011153.6205661496,999184.7299123978,1043484.5924140004,1022787.21322145,992942.0480391148,996149.2428415556,999103.1417900478,985958.6303074276,991258.3402673652,994787.432345411,998335.6449714917,1005839.0455030795,1010237.8853730974,1062053.9973988468,988466.3845412498,992292.0667187928,989760.1342145487,1009536.9704029995,1029840.54563511,1004656.921264717,1012126.1543053432,993368.769465795,995093.1704709606,1012131.026173085,1017617.6880268132,1005002.0813897912,1008077.2503845728
