date,value_A,value_AG,value_AL,value_AO,value_AP,value_AU,value_B,value_BC,value_BR,value_BU,value_C,value_CF,value_CJ,value_CS,value_CU,value_EB,value_EC,value_EG,value_FG,value_FU,value_HC,value_I,value_IC,value_IF,value_IH,value_IM,value_J,value_JD,value_JM,value_L,value_LC,value_LG,value_LH,value_LU,value_M,value_MA,value_NI,value_NR,value_OI,value_P,value_PF,value_PG,value_PK,value_PP,value_PR,value_PS,value_PX,value_RB,value_RM,value_RU,value_SA,value_SF,value_SH,value_SI,value_SM,value_SN,value_SP,value_SR,value_SS,value_T,value_TA,value_TF,value_TL,value_TS,value_UR,value_V,value_Y,value_ZN
2024-05-08,970475.3174568054,1009385.6040094824,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,1000000.0,1049045.268288087,965172.95016863,1008548.210491472,991518.6571938532,998131.4000627454,962240.6862318527,993425.010887595,1041060.6137262316,1000000.0,984507.4804273384,997741.3453320016,1116885.6434384347,989702.2996824858,977661.838199384,972433.3951756055,985644.8609775052,1022118.3853366736,981163.4240191766,984844.7503366772,1141022.1284448656,996465.8481032804,1009849.9881884452,992331.3626981716,1035702.8128799543,1000000.0,1017819.2410028686,983790.6010210358,980439.9394405294,1037615.31542929,1011137.9687439074,948551.506949038,993048.4250223952,1015143.5475399764,978777.86866304,986380.2548362876,1002985.5065633428,997634.0500111574,1000000.0,1000000.0,992585.8555269326,1057629.6901771312,993459.5510965812,926178.6663342816,1010486.7942755428,993681.134317781,966692.4195335576,994111.5776832586,1014694.6386307082,994369.2699624244,1024959.9386032562,1013497.625206967,986198.5630491354,997678.8487018544,969506.540230258,1000189.9927774168,1022066.046768804,998903.3680696778,1049430.9069895262,990064.2631432294,999947.60560841,1003680.6058183976
2024-05-09,970475.3174568054,1009385.6040094824,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,1000000.0,1049045.268288087,965172.95016863,1008548.210491472,991518.6571938532,998131.4000627454,962240.6862318527,993425.010887595,1041060.6137262316,1000000.0,984507.4804273384,997741.3453320016,1131762.085908653,989702.2996824858,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,981163.4240191766,1013472.311578308,1141022.1284448656,996465.8481032804,1009849.9881884452,992331.3626981716,1035702.8128799543,1000000.0,1017819.2410028686,985928.8310487152,980439.9394405294,1037615.31542929,1011137.9687439074,948551.506949038,993048.4250223952,1015143.5475399764,978777.86866304,986380.2548362876,1006999.0512102467,997634.0500111574,1000000.0,1000000.0,992585.8555269326,1057629.6901771312,993459.5510965812,926178.6663342816,1010486.7942755428,993681.134317781,966692.4195335576,994111.5776832586,1014694.6386307082,994369.2699624244,1024959.9386032562,1013497.625206967,986198.5630491354,997678.8487018544,969506.540230258,1000189.9927774168,1022066.046768804,998903.3680696778,1049430.9069895262,990064.2631432294,1001360.6875691356,1003680.6058183976
2024-05-10,970475.3174568054,1009385.6040094824,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,987878.1467277516,1049045.268288087,965172.95016863,1008548.210491472,991518.6571938532,998131.4000627454,962240.6862318527,993425.010887595,1041060.6137262316,1000000.0,984507.4804273384,997741.3453320016,1143840.463590777,989702.2996824858,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,981163.4240191766,1013472.311578308,1141022.1284448656,996465.8481032804,1009849.9881884452,992331.3626981716,1035702.8128799543,1000000.0,1017819.2410028686,974455.6300679566,975141.5406642968,1037615.31542929,1011137.9687439074,948551.506949038,993453.3819312945,1015143.5475399764,978777.86866304,986380.2548362876,1006999.0512102467,997634.0500111574,1000000.0,1000000.0,992585.8555269326,1057629.6901771312,990468.7667258084,926178.6663342816,1010486.7942755428,993681.134317781,966692.4195335576,994111.5776832586,1014694.6386307082,994369.2699624244,1024959.9386032562,1013497.625206967,986198.5630491354,997678.8487018544,969506.540230258,1000189.9927774168,1022066.046768804,998903.3680696778,1051171.1704667658,984807.1645420304,996021.327450598,1003680.6058183976
2024-05-13,970475.3174568054,1009385.6040094824,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,999114.4380335272,1049045.268288087,965172.95016863,1008548.210491472,991518.6571938532,998131.4000627454,962240.6862318527,993425.010887595,1041060.6137262316,1000000.0,984507.4804273384,997741.3453320016,1143840.463590777,989702.2996824858,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,981163.4240191766,1013472.311578308,1141022.1284448656,996465.8481032804,1009849.9881884452,992331.3626981716,1035702.8128799543,1000000.0,1017819.2410028686,983852.5094769404,985337.4138265264,1037615.31542929,1011137.9687439074,948551.506949038,1002598.7244610488,1015143.5475399764,978777.86866304,986380.2548362876,1006999.0512102467,997634.0500111574,1000000.0,1000000.0,992585.8555269326,1057629.6901771312,997096.8142967467,926178.6663342816,1010486.7942755428,993681.134317781,966692.4195335576,994111.5776832586,1014694.6386307082,994369.2699624244,1024959.9386032562,1013497.625206967,986198.5630491354,997678.8487018544,969506.540230258,1000189.9927774168,1022066.046768804,998903.3680696778,1074001.6241680672,994579.0990757756,996021.327450598,1003680.6058183976
2024-05-14,970475.3174568054,1009385.6040094824,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,999114.4380335272,1049045.268288087,965172.95016863,1008548.210491472,991518.6571938532,998131.4000627454,962240.6862318527,993425.010887595,1041060.6137262316,1000000.0,984507.4804273384,997741.3453320016,1143840.463590777,989702.2996824858,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,981163.4240191766,1013472.311578308,1141022.1284448656,996465.8481032804,1009849.9881884452,992331.3626981716,1035702.8128799543,1000000.0,1017819.2410028686,983852.5094769404,979673.0398475104,1037615.31542929,1011137.9687439074,948551.506949038,1002598.7244610488,1015143.5475399764,978777.86866304,986380.2548362876,1006999.0512102467,997634.0500111574,1000000.0,1000000.0,992585.8555269326,1057629.6901771312,997445.6589057436,926178.6663342816,1010486.7942755428,993681.134317781,966692.4195335576,994111.5776832586,1014694.6386307082,994369.2699624244,1024959.9386032562,1013497.625206967,986198.5630491354,997678.8487018544,969506.540230258,1000189.9927774168,1022066.046768804,998903.3680696778,1076222.2015308358,992894.282776853,996021.327450598,1003680.6058183976
2024-05-15,970475.3174568054,1009385.6040094824,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,999114.4380335272,1049045.268288087,965172.95016863,1008548.210491472,991518.6571938532,998131.4000627454,962240.6862318527,993425.010887595,1041060.6137262316,1000000.0,984507.4804273384,997741.3453320016,1143840.463590777,989702.2996824858,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,981163.4240191766,1013472.311578308,1141022.1284448656,996465.8481032804,1009849.9881884452,992331.3626981716,1035702.8128799543,1000000.0,1017819.2410028686,983852.5094769404,987967.5525962036,1037615.31542929,1011137.9687439074,948551.506949038,1002598.7244610488,1015143.5475399764,978777.86866304,986380.2548362876,1006999.0512102467,997634.0500111574,1000000.0,1000000.0,992585.8555269326,1057629.6901771312,1008405.58906228,926178.6663342816,1010486.7942755428,993681.134317781,966692.4195335576,994111.5776832586,990160.4514918288,994369.2699624244,1024959.9386032562,1013497.625206967,986198.5630491354,997678.8487018544,969506.540230258,1000189.9927774168,1022066.046768804,998903.3680696778,1076222.2015308358,999296.5847127564,996021.327450598,1003680.6058183976
2024-05-16,970475.3174568054,1009385.6040094824,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,999114.4380335272,1049045.268288087,965172.95016863,1008548.210491472,991518.6571938532,998131.4000627454,962240.6862318527,993425.010887595,1041060.6137262316,997895.5171546153,984507.4804273384,997741.3453320016,1143840.463590777,989702.2996824858,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,981163.4240191766,1013472.311578308,1141022.1284448656,996465.8481032804,1009849.9881884452,992331.3626981716,1035702.8128799543,1000000.0,1017819.2410028686,983852.5094769404,987967.5525962036,1037615.31542929,1011137.9687439074,948551.506949038,1002598.7244610488,1015143.5475399764,978777.86866304,986380.2548362876,1006999.0512102467,997634.0500111574,1000000.0,1000000.0,992585.8555269326,1057629.6901771312,1008405.58906228,926178.6663342816,1010486.7942755428,993681.134317781,966692.4195335576,994111.5776832586,997501.049531503,994369.2699624244,1024959.9386032562,1013497.625206967,986198.5630491354,997678.8487018544,969506.540230258,999472.8636411824,1022066.046768804,998535.2482927056,1076222.2015308358,1002497.735680708,996021.327450598,1003680.6058183976
2024-05-17,970475.3174568054,1009385.6040094824,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,999114.4380335272,1049045.268288087,965172.95016863,1007799.87941948,991518.6571938532,1000246.8370750968,962240.6862318527,993425.010887595,1041060.6137262316,994211.3548080502,984507.4804273384,997741.3453320016,1143840.463590777,988902.3112761142,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,981163.4240191766,1013472.311578308,1129168.993370972,996465.8481032804,1017028.10397256,992331.3626981716,1039084.5520559852,1000000.0,1017819.2410028686,983852.5094769404,987967.5525962036,1037615.31542929,1011137.9687439074,948551.506949038,1002598.7244610488,1015143.5475399764,978777.86866304,986380.2548362876,1006999.0512102467,997634.0500111574,1000000.0,1000000.0,992585.8555269326,1057629.6901771312,1008405.58906228,926178.6663342816,1010486.7942755428,993681.134317781,966692.4195335576,994111.5776832586,997501.049531503,994369.2699624244,1024959.9386032562,1013497.625206967,986198.5630491354,997678.8487018544,969506.540230258,999472.8636411824,1022066.046768804,997524.9521514048,1076222.2015308358,1028907.332255282,996021.327450598,1003680.6058183976
2024-05-20,970475.3174568054,1009385.6040094824,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,999114.4380335272,1049045.268288087,965172.95016863,997195.694199614,992949.9593964206,994949.3049587716,962240.6862318527,993425.010887595,1041060.6137262316,990430.421797182,984507.4804273384,997741.3453320016,1143840.463590777,980336.5526211064,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,981163.4240191766,1013472.311578308,1129168.993370972,996465.8481032804,1003568.898175596,992331.3626981716,1043715.0980309548,1000000.0,1017819.2410028686,980119.071599312,987967.5525962036,1037615.31542929,1011137.9687439074,948551.506949038,1002598.7244610488,1015143.5475399764,978777.86866304,986380.2548362876,1006999.0512102467,997634.0500111574,1000000.0,1000000.0,992585.8555269326,1057629.6901771312,1008405.58906228,926178.6663342816,1010486.7942755428,993681.134317781,966692.4195335576,994111.5776832586,997501.049531503,994369.2699624244,1024959.9386032562,1013497.625206967,986198.5630491354,997678.8487018544,969506.540230258,999472.8636411824,1022066.046768804,997524.9521514048,1076222.2015308358,1028907.332255282,996021.327450598,1003680.6058183976
2024-05-21,970475.3174568054,1009385.6040094824,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,999114.4380335272,1049045.268288087,965172.95016863,997195.694199614,990503.1495453168,993624.92192969,962240.6862318527,993425.010887595,1041060.6137262316,990430.421797182,984507.4804273384,997741.3453320016,1143840.463590777,980336.5526211064,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,981163.4240191766,1013472.311578308,1129168.993370972,996465.8481032804,1003568.898175596,992331.3626981716,1012105.859294576,1000000.0,1017819.2410028686,989806.8830809322,987967.5525962036,1037615.31542929,1011137.9687439074,948551.506949038,1002598.7244610488,1015143.5475399764,978777.86866304,986380.2548362876,1006999.0512102467,997634.0500111574,1000000.0,1000000.0,992585.8555269326,1057629.6901771312,1008405.58906228,926178.6663342816,1010486.7942755428,993681.134317781,966692.4195335576,994111.5776832586,997501.049531503,994369.2699624244,1024959.9386032562,1013291.1680738684,986198.5630491354,997678.8487018544,969506.540230258,999472.8636411824,1022066.046768804,997524.9521514048,1076222.2015308358,1028907.332255282,996021.327450598,1003680.6058183976
2024-05-22,970475.3174568054,1009385.6040094824,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,999114.4380335272,1049045.268288087,965172.95016863,997195.694199614,992342.0087087498,990976.1558715288,962240.6862318527,993425.010887595,1041060.6137262316,990430.421797182,984507.4804273384,1000533.3024375482,1143840.463590777,980336.5526211064,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,981163.4240191766,1013472.311578308,1129168.993370972,996465.8481032804,1003568.898175596,992331.3626981716,1012105.859294576,1000000.0,1017819.2410028686,989806.8830809322,987967.5525962036,1041270.0029726364,1011137.9687439074,948551.506949038,1002598.7244610488,1015143.5475399764,978777.86866304,986380.2548362876,1006999.0512102467,997634.0500111574,1000000.0,1000000.0,992585.8555269326,1057629.6901771312,1008405.58906228,926178.6663342816,1010486.7942755428,999047.6999193792,966692.4195335576,994111.5776832586,997501.049531503,994369.2699624244,1024959.9386032562,1015953.8426906406,986198.5630491354,997678.8487018544,969506.540230258,999472.8636411824,1022066.046768804,997524.9521514048,1076222.2015308358,1028907.332255282,996021.327450598,1003680.6058183976
2024-05-23,970475.3174568054,998583.6146486794,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,999114.4380335272,1049045.268288087,965172.95016863,997195.694199614,992342.0087087498,980837.6726881552,962240.6862318527,993425.010887595,1041060.6137262316,990767.0654221796,984507.4804273384,996841.0311260966,1143840.463590777,980336.5526211064,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,974923.1832247862,1013472.311578308,1129168.993370972,996465.8481032804,1003568.898175596,992331.3626981716,1012105.859294576,1000000.0,1017819.2410028686,989806.8830809322,987967.5525962036,1027386.1703399428,1005183.4159468776,948551.506949038,1011429.6470758936,1015143.5475399764,974225.2962558484,985291.2695979564,1006999.0512102467,991405.8317250678,1000000.0,1000000.0,992905.7568371572,1057629.6901771312,1008405.58906228,926178.6663342816,1010486.7942755428,972118.305473852,966692.4195335576,994111.5776832586,997501.049531503,994369.2699624244,1024959.9386032562,1025273.2038493408,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1084881.281606181,1028907.332255282,996021.327450598,1009225.9581956848
2024-05-24,970475.3174568054,1002899.5584154306,1006074.6146474552,1006927.3533256648,1042838.9944680654,994651.798337513,999114.4380335272,1049045.268288087,965172.95016863,997195.694199614,992342.0087087498,980837.6726881552,962240.6862318527,993425.010887595,1041060.6137262316,994659.559879514,984507.4804273384,998709.6434834315,1143840.463590777,980336.5526211064,977661.838199384,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1129168.993370972,996465.8481032804,1003568.898175596,992331.3626981716,1012105.859294576,1000000.0,1017819.2410028686,989806.8830809322,987967.5525962036,1030857.1284981158,1016648.8339664394,948551.506949038,1018338.5327419132,1015143.5475399764,974225.2962558484,999259.8252145376,1006999.0512102467,993259.7738433375,1000000.0,1000000.0,992905.7568371572,1057629.6901771312,1008405.58906228,926178.6663342816,1010486.7942755428,972118.305473852,966692.4195335576,994111.5776832586,997501.049531503,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1094674.0889810368,1028907.332255282,996021.327450598,1024563.9130792356
2024-05-27,970475.3174568054,1002899.5584154306,1006074.6146474552,1006927.3533256648,1042838.9944680654,991982.2621643292,999114.4380335272,1049045.268288087,965172.95016863,997195.694199614,992342.0087087498,980837.6726881552,962240.6862318527,993425.010887595,1041060.6137262316,994659.559879514,984507.4804273384,998709.6434834315,1143840.463590777,980336.5526211064,980029.842693388,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1129168.993370972,996465.8481032804,1003568.898175596,992331.3626981716,1012105.859294576,1000000.0,1017819.2410028686,989806.8830809322,987967.5525962036,1038184.7068320382,1016648.8339664394,948551.506949038,1018338.5327419132,1015143.5475399764,974225.2962558484,999259.8252145376,1006999.0512102467,993259.7738433375,1000000.0,1000000.0,992905.7568371572,1061538.2982153469,1008405.58906228,926178.6663342816,1010486.7942755428,972118.305473852,966692.4195335576,994111.5776832586,997501.049531503,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1090943.4956953782,1028907.332255282,999835.9664840252,1022436.4535260265
2024-05-28,970475.3174568054,1002899.5584154306,1006074.6146474552,1006927.3533256648,1042838.9944680654,983486.668433462,999114.4380335272,1049045.268288087,965172.95016863,997195.694199614,992342.0087087498,980837.6726881552,962240.6862318527,993425.010887595,1041060.6137262316,994659.559879514,984507.4804273384,998709.6434834315,1143840.463590777,980336.5526211064,984193.0094610098,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1129452.6356219605,996465.8481032804,1003568.898175596,992331.3626981716,1012105.859294576,1000000.0,1017819.2410028686,993265.3343607712,987967.5525962036,1037027.7207793136,1016648.8339664394,948551.506949038,1018338.5327419132,1015143.5475399764,974225.2962558484,999259.8252145376,1006999.0512102467,993259.7738433375,1000000.0,1000000.0,992905.7568371572,1056601.3862744125,1008405.58906228,926178.6663342816,1009470.379898329,972118.305473852,966692.4195335576,994111.5776832586,997501.049531503,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1095401.7412014056,1023358.2482502144,1018899.1284080422,1022436.4535260265
2024-05-29,970475.3174568054,1002899.5584154306,1006074.6146474552,1006927.3533256648,1042838.9944680654,983486.668433462,999114.4380335272,1049045.268288087,965172.95016863,997195.694199614,992342.0087087498,980837.6726881552,962240.6862318527,993425.010887595,1041060.6137262316,994659.559879514,984507.4804273384,998709.6434834315,1190952.3123109138,980336.5526211064,984193.0094610098,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1151145.103987035,996465.8481032804,1003568.898175596,992331.3626981716,1012105.859294576,1000000.0,1017819.2410028686,978615.845713538,987967.5525962036,1040113.0169199124,1016648.8339664394,948551.506949038,1018338.5327419132,1015143.5475399764,974225.2962558484,999259.8252145376,1006999.0512102467,993259.7738433375,1000000.0,1000000.0,992905.7568371572,1059344.1151304871,1008405.58906228,926178.6663342816,1034946.4841137392,972118.305473852,966692.4195335576,997184.784756426,997501.049531503,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1095401.7412014056,1023628.3714777878,1024166.5810449412,1022436.4535260265
2024-05-30,970475.3174568054,1002899.5584154306,1006074.6146474552,1006927.3533256648,1042838.9944680654,983486.668433462,999114.4380335272,1049045.268288087,965172.95016863,997195.694199614,992342.0087087498,980837.6726881552,962240.6862318527,993425.010887595,1041060.6137262316,994659.559879514,984507.4804273384,998709.6434834315,1191939.8829080712,980336.5526211064,984193.0094610098,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1138182.5314274195,996465.8481032804,1003568.898175596,992331.3626981716,1012105.859294576,1000000.0,1017819.2410028686,990620.0761957408,987967.5525962036,1051092.5060306536,1016648.8339664394,948551.506949038,1018338.5327419132,1015143.5475399764,974225.2962558484,999259.8252145376,1006999.0512102467,993259.7738433375,1000000.0,1000000.0,992905.7568371572,1063799.9524300655,1008405.58906228,926178.6663342816,1038444.3532225149,972118.305473852,966692.4195335576,1011318.0133488876,997501.049531503,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1095401.7412014056,1023628.3714777878,1010120.0406798754,1022436.4535260265
2024-05-31,970475.3174568054,1002899.5584154306,1006074.6146474552,1006927.3533256648,1042838.9944680654,983486.668433462,999114.4380335272,1049045.268288087,965172.95016863,997195.694199614,992342.0087087498,980837.6726881552,962240.6862318527,993425.010887595,1041060.6137262316,994659.559879514,984507.4804273384,998709.6434834315,1191939.8829080712,975004.9811160592,984193.0094610098,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1119156.490692088,996465.8481032804,1003568.898175596,992331.3626981716,1012105.859294576,1000000.0,1018361.5769737297,990620.0761957408,987967.5525962036,1051092.5060306536,1016648.8339664394,948551.506949038,1018338.5327419132,1015143.5475399764,974225.2962558484,1003037.1444811256,1006999.0512102467,993259.7738433375,1000000.0,1000000.0,992905.7568371572,1063799.9524300655,1008405.58906228,926178.6663342816,1038444.3532225149,972118.305473852,966692.4195335576,1011318.0133488876,1011480.3041244664,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1095401.7412014056,1023628.3714777878,1023163.2567331492,1022436.4535260265
2024-06-03,970475.3174568054,1002899.5584154306,1006074.6146474552,1006927.3533256648,1042838.9944680654,983486.668433462,999114.4380335272,1049045.268288087,971282.9533633862,997195.694199614,992342.0087087498,980837.6726881552,962240.6862318527,993425.010887595,1041060.6137262316,995701.2215232818,984507.4804273384,998709.6434834315,1191939.8829080712,975004.9811160592,984193.0094610098,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1119156.490692088,996465.8481032804,1003568.898175596,984028.8785699698,1012105.859294576,1000000.0,1018361.5769737297,990620.0761957408,987967.5525962036,1051092.5060306536,1016648.8339664394,948551.506949038,1018338.5327419132,1015143.5475399764,974225.2962558484,1015891.466879476,1006999.0512102467,985036.2536876266,1000000.0,1000000.0,986412.1907739706,1063799.9524300655,1008405.58906228,927982.6717275056,1038444.3532225149,972118.305473852,966692.4195335576,1011318.0133488876,934501.5292745606,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1095401.7412014056,1023628.3714777878,998633.3819639112,1022436.4535260265
2024-06-04,970475.3174568054,1002899.5584154306,1006074.6146474552,1006927.3533256648,1042838.9944680654,983486.668433462,999114.4380335272,1049045.268288087,980528.7432905508,997195.694199614,992342.0087087498,980837.6726881552,962240.6862318527,993425.010887595,1041060.6137262316,993635.4162643404,984507.4804273384,998709.6434834315,1191939.8829080712,975004.9811160592,984193.0094610098,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1119156.490692088,996465.8481032804,1003568.898175596,984028.8785699698,1012105.859294576,1000000.0,1018361.5769737297,990620.0761957408,987967.5525962036,1051092.5060306536,1016648.8339664394,948551.506949038,1018338.5327419132,1015143.5475399764,974225.2962558484,1015891.466879476,1006999.0512102467,985036.2536876266,1000000.0,1000000.0,986412.1907739706,1063799.9524300655,1008405.58906228,911066.1591481096,1038444.3532225149,972118.305473852,966692.4195335576,1011318.0133488876,934501.5292745606,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1095401.7412014056,1023628.3714777878,998633.3819639112,1022436.4535260265
2024-06-05,970475.3174568054,1002899.5584154306,1006074.6146474552,1006927.3533256648,1042838.9944680654,983486.668433462,999114.4380335272,1049045.268288087,987592.3307989384,997195.694199614,992342.0087087498,980837.6726881552,962240.6862318527,993425.010887595,1041060.6137262316,983730.417157089,984507.4804273384,998709.6434834315,1191939.8829080712,975004.9811160592,984193.0094610098,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1119156.490692088,996465.8481032804,1003568.898175596,984028.8785699698,1012105.859294576,1000000.0,1018361.5769737297,990620.0761957408,987967.5525962036,1051092.5060306536,1016648.8339664394,948551.506949038,1018338.5327419132,1015143.5475399764,974225.2962558484,1015891.466879476,1006999.0512102467,985036.2536876266,1000000.0,1000000.0,986412.1907739706,1063799.9524300655,1008405.58906228,911066.1591481096,1038444.3532225149,972118.305473852,966692.4195335576,1011318.0133488876,934501.5292745606,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1095401.7412014056,1023628.3714777878,998633.3819639112,1022436.4535260265
2024-06-06,970475.3174568054,1002899.5584154306,1006074.6146474552,1008362.505266406,1042838.9944680654,983486.668433462,994855.3961753896,1049045.268288087,1013026.2275171686,997195.694199614,992342.0087087498,980837.6726881552,962240.6862318527,993425.010887595,1041060.6137262316,983730.417157089,984507.4804273384,998709.6434834315,1191939.8829080712,975004.9811160592,980519.6084194328,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1119156.490692088,996465.8481032804,1003568.898175596,984028.8785699698,1012105.859294576,1000000.0,1018361.5769737297,990620.0761957408,987762.2190394644,1051092.5060306536,1016648.8339664394,948551.506949038,1018338.5327419132,1015143.5475399764,974225.2962558484,1015891.466879476,1007463.1627894302,985036.2536876266,1000000.0,1000000.0,986412.1907739706,1063799.9524300655,1008405.58906228,911066.1591481096,1038444.3532225149,972118.305473852,966692.4195335576,1011318.0133488876,934501.5292745606,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1095401.7412014056,1023628.3714777878,998205.2866337084,1022436.4535260265
2024-06-07,970475.3174568054,1002899.5584154306,1006074.6146474552,1002384.7095320574,1042838.9944680654,983486.668433462,986792.2063741466,1049045.268288087,1013026.2275171686,997195.694199614,992342.0087087498,985602.670388487,962240.6862318527,993425.010887595,1041060.6137262316,983730.417157089,984507.4804273384,998709.6434834315,1191939.8829080712,975004.9811160592,977645.7267552854,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1111793.4320274687,996465.8481032804,1003568.898175596,982373.6764397138,1012105.859294576,1000000.0,1018361.5769737297,985607.1056540696,984036.1776521415,1051092.5060306536,1016648.8339664394,948551.506949038,1009169.154822772,1015143.5475399764,969692.3753927472,1015891.466879476,1001936.3747956768,982760.2393356444,1000000.0,1000000.0,984035.9350313968,1069083.655007562,1023328.108149501,911066.1591481096,1034400.3482395868,972118.305473852,966692.4195335576,1011318.0133488876,934501.5292745606,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1095401.7412014056,1023628.3714777878,996694.7432929112,1022436.4535260265
2024-06-11,970475.3174568054,1002899.5584154306,1006074.6146474552,1002384.7095320574,1042838.9944680654,983486.668433462,986792.2063741466,1049045.268288087,1013026.2275171686,998828.0518739816,992342.0087087498,997986.3801210632,962240.6862318527,993425.010887595,1041060.6137262316,983730.417157089,984507.4804273384,998709.6434834315,1191939.8829080712,975004.9811160592,977645.7267552854,972433.3951756055,991358.828831278,1032403.872704071,967869.047675142,1013472.311578308,1111793.4320274687,996465.8481032804,1003568.898175596,982373.6764397138,1012105.859294576,1000000.0,1018361.5769737297,970415.0581906236,984036.1776521415,1051092.5060306536,1016648.8339664394,948551.506949038,1009169.154822772,1015143.5475399764,969692.3753927472,1017122.891797712,1001936.3747956768,982760.2393356444,1000000.0,1000000.0,984035.9350313968,1086362.8468008314,1028729.5730629986,911066.1591481096,1034400.3482395868,972118.305473852,966692.4195335576,1011318.0133488876,934501.5292745606,994369.2699624244,1024959.9386032562,1024736.242229436,986198.5630491354,997678.8487018544,968024.0374794035,999472.8636411824,1022066.046768804,997524.9521514048,1095401.7412014056,1023628.3714777878,996694.7432929112,1022436.4535260265
