date,value_A,value_AG,value_AL,value_AO,value_AP,value_AU,value_B,value_BC,value_BR,value_BU,value_C,value_CF,value_CJ,value_CS,value_CU,value_EB,value_EC,value_EG,value_FG,value_FU,value_HC,value_I,value_J,value_JD,value_JM,value_L,value_LC,value_LG,value_LH,value_LU,value_M,value_MA,value_NI,value_NR,value_OI,value_P,value_PF,value_PG,value_PK,value_PP,value_PR,value_PS,value_PX,value_RB,value_RM,value_RU,value_SA,value_SF,value_SH,value_SI,value_SM,value_SN,value_SP,value_SR,value_SS,value_TA,value_UR,value_V,value_Y,value_ZN
2024-02-23,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,196003.0416812772,200496.49152069804,192958.6952511292,200000.0,199914.1525487004,200000.0,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,200000.0,200000.0,200000.0,200000.0,200000.0,200176.93797018565,200000.0,200000.0,204138.2400624106,201479.34630393577,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,201685.80424747773,200000.0,200000.0,200000.0,200000.0,200000.0,201330.7601363161,200818.4180079023,201073.5501602818,200000.0,200279.6197611634,197486.49964518557,200000.0,195722.61535490592,202036.97797229316
2024-02-26,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195983.74952873503,200496.49152069804,192958.6952511292,200000.0,199914.1525487004,200000.0,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,200000.0,200000.0,200000.0,200000.0,200000.0,200176.93797018565,200000.0,200000.0,204138.2400624106,201479.34630393577,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,201685.80424747773,200000.0,200000.0,200000.0,200000.0,200000.0,201330.7601363161,200818.4180079023,201073.5501602818,200000.0,200279.6197611634,197486.49964518557,200000.0,195722.61535490592,202036.97797229316
2024-02-27,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,198334.52230148748,200000.0,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,200000.0,200000.0,200000.0,200000.0,200000.0,200176.93797018565,202590.3423335761,200000.0,204138.2400624106,201479.34630393577,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,201685.80424747773,200000.0,200000.0,200000.0,200000.0,200000.0,201330.7601363161,200818.4180079023,201073.5501602818,200000.0,200279.6197611634,197486.49964518557,200000.0,195722.61535490592,202036.97797229316
2024-02-28,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,201908.94274184667,200000.0,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,200000.0,200000.0,200000.0,200000.0,200000.0,200176.93797018565,202590.3423335761,200000.0,204138.2400624106,201479.34630393577,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,201685.80424747773,200000.0,200000.0,200000.0,200000.0,200000.0,201330.7601363161,200818.4180079023,202123.0138379275,200000.0,200279.6197611634,197486.49964518557,200000.0,195722.61535490592,202036.97797229316
2024-02-29,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,201134.4879622517,200000.0,200000.0,200000.0,200000.0,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,201908.94274184667,200000.0,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,200000.0,200000.0,200000.0,200000.0,200000.0,199694.3001528093,202590.3423335761,200931.65673537905,204138.2400624106,201479.34630393577,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,201330.7601363161,200818.4180079023,202442.43360887107,200000.0,200279.6197611634,197486.49964518557,200000.0,195722.61535490592,202036.97797229316
2024-03-01,199726.34247361723,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,200000.0,200000.0,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,201908.94274184667,200000.0,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,200000.0,200000.0,200000.0,200000.0,200000.0,201052.92911626585,202590.3423335761,200931.65673537905,204138.2400624106,201479.34630393577,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,201330.7601363161,200818.4180079023,202442.43360887107,198471.79109075028,200279.6197611634,197486.49964518557,200000.0,195722.61535490592,202036.97797229316
2024-03-04,199170.5233888549,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,200000.0,200000.0,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,201908.94274184667,200000.0,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,200000.0,200000.0,200000.0,200000.0,200000.0,201052.92911626585,202590.3423335761,200931.65673537905,204138.2400624106,201479.34630393577,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,201330.7601363161,200818.4180079023,202506.14812509823,197803.3207784956,200279.6197611634,197486.49964518557,200000.0,195722.61535490592,202036.97797229316
2024-03-05,199869.5399971548,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,200000.0,200244.05484744336,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,205438.59622031104,199436.55872986827,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,192279.37938665733,200000.0,200000.0,199593.28416853808,200000.0,201052.92911626585,202590.3423335761,200931.65673537905,204138.2400624106,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,201330.7601363161,200818.4180079023,202177.49690659484,197803.3207784956,200279.6197611634,197486.49964518557,200000.0,195722.61535490592,202036.97797229316
2024-03-06,199869.5399971548,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,200414.18821658267,200244.05484744336,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,198178.13907970823,200000.0,200000.0,197319.2300475097,200000.0,201052.92911626585,202590.3423335761,200931.65673537905,204138.2400624106,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,201330.7601363161,200818.4180079023,202277.7136181567,197803.3207784956,200279.6197611634,197486.49964518557,200000.0,195722.61535490592,202036.97797229316
2024-03-07,199869.5399971548,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,199900.4661577953,200244.05484744336,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,198178.13907970823,200000.0,200000.0,197319.2300475097,200000.0,201052.92911626585,202590.3423335761,200931.65673537905,204138.2400624106,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,201330.7601363161,200818.4180079023,202277.7136181567,197803.3207784956,200279.6197611634,197721.6258102028,200000.0,195722.61535490592,202036.97797229316
2024-03-08,199869.5399971548,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,199900.4661577953,200244.05484744336,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,198178.13907970823,200000.0,200000.0,197319.2300475097,200000.0,201052.92911626585,202590.3423335761,200931.65673537905,204138.2400624106,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,201330.7601363161,200818.4180079023,202277.7136181567,197803.3207784956,200279.6197611634,198415.10034386144,200000.0,195722.61535490592,202036.97797229316
2024-03-11,199869.5399971548,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,199900.4661577953,200244.05484744336,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,198178.13907970823,200000.0,200000.0,197319.2300475097,200000.0,201052.92911626585,202590.3423335761,200931.65673537905,204138.2400624106,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,200506.04020230105,200818.4180079023,202277.7136181567,197803.3207784956,200279.6197611634,198415.10034386144,200000.0,195722.61535490592,202036.97797229316
2024-03-12,199869.5399971548,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,199900.4661577953,200244.05484744336,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,198178.13907970823,200000.0,200000.0,197319.2300475097,200000.0,201052.92911626585,202590.3423335761,200931.65673537905,204138.2400624106,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,202050.31808930548,200818.4180079023,202277.7136181567,197803.3207784956,200279.6197611634,198415.10034386144,200000.0,195722.61535490592,202036.97797229316
2024-03-13,199869.5399971548,200000.0,200000.0,200000.0,200000.0,201430.37071412164,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,199900.4661577953,200244.05484744336,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,198178.13907970823,200000.0,200539.26113484317,197319.2300475097,200000.0,201052.92911626585,202590.3423335761,200931.65673537905,204138.2400624106,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,200000.0,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,202050.31808930548,200818.4180079023,202277.7136181567,197803.3207784956,200279.6197611634,198415.10034386144,200000.0,195722.61535490592,202036.97797229316
2024-03-14,199869.5399971548,200000.0,200000.0,200000.0,200000.0,202022.02574637224,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,199900.4661577953,200244.05484744336,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,198178.13907970823,200000.0,198178.59202261895,197319.2300475097,200000.0,201052.92911626585,202590.3423335761,200931.65673537905,204138.2400624106,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,202571.2108857008,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,202050.31808930548,200818.4180079023,202277.7136181567,197803.3207784956,200279.6197611634,198415.10034386144,200000.0,195722.61535490592,202036.97797229316
2024-03-15,199869.5399971548,200000.0,200000.0,200000.0,200000.0,204002.76771912092,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,199900.4661577953,200244.05484744336,200000.0,194190.68435787692,200496.49152069804,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,196678.65571426853,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,198178.13907970823,200000.0,199223.84571974515,197319.2300475097,200000.0,201052.92911626585,205854.77245447747,200931.65673537905,204138.2400624106,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,202571.2108857008,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,202050.31808930548,200818.4180079023,202277.7136181567,197803.3207784956,200279.6197611634,198415.10034386144,200000.0,195722.61535490592,203002.2282354772
2024-03-18,199869.5399971548,200000.0,200000.0,200000.0,200000.0,204002.76771912092,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,199900.4661577953,200244.05484744336,200000.0,194190.68435787692,201431.02954902383,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,196694.212581395,197955.64446722812,201482.4110110275,200000.0,200000.0,197168.2087449669,198178.13907970823,200000.0,199223.84571974515,197319.2300475097,200000.0,201052.92911626585,205854.77245447747,200931.65673537905,204138.2400624106,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,199940.5449787162,202571.2108857008,203593.0456294216,200000.0,200000.0,200000.0,200000.0,200000.0,202050.31808930548,200818.4180079023,202277.7136181567,197803.3207784956,200279.6197611634,198415.10034386144,200000.0,195722.61535490592,203002.2282354772
2024-03-19,199408.7103939783,200000.0,200000.0,200000.0,200000.0,204002.76771912092,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,199900.4661577953,200285.2062998785,200000.0,194190.68435787692,202209.9435839399,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,193028.02237092197,194545.76005920884,201871.81750223663,200000.0,197695.910750537,197168.2087449669,198178.13907970823,200000.0,199223.84571974515,197319.2300475097,200000.0,201052.92911626585,205854.77245447747,200931.65673537905,204138.2400624106,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,197720.9263802656,202571.2108857008,203593.0456294216,196006.9440145702,200000.0,200000.0,200000.0,200028.64308804728,202050.31808930548,200818.4180079023,202277.7136181567,197803.3207784956,200279.6197611634,198415.10034386144,200000.0,196482.2221478708,203002.2282354772
2024-03-20,198994.3565299393,201487.77796302427,200000.0,200000.0,200000.0,204002.76771912092,200000.0,195900.44991512035,201675.1442363736,200000.0,200000.0,199900.4661577953,196471.2588532999,200000.0,194190.68435787692,202209.9435839399,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,192844.7128603984,194891.71476609656,203299.7323670129,200425.60018797804,197186.285347787,197168.2087449669,198178.13907970823,200000.0,199223.84571974515,197319.2300475097,200000.0,201052.92911626585,205854.77245447747,200931.65673537905,205748.70449396104,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,197529.0672223048,202571.2108857008,203593.0456294216,196006.9440145702,200000.0,200000.0,200000.0,200806.5006736997,202050.31808930548,200818.4180079023,202277.7136181567,197803.3207784956,200279.6197611634,198415.10034386144,200000.0,196954.2874791941,203002.2282354772
2024-03-21,198994.3565299393,201487.77796302427,200000.0,200000.0,200000.0,204002.76771912092,200000.0,198960.15524528097,201675.1442363736,200000.0,200000.0,199900.4661577953,196471.2588532999,200000.0,197233.85756609967,202209.9435839399,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,193470.67817693463,194891.71476609656,203299.7323670129,199918.914429836,199541.5555484119,197168.2087449669,198178.13907970823,200000.0,199223.84571974515,197319.2300475097,200000.0,200311.46585696773,205854.77245447747,200931.65673537905,205748.70449396104,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,198442.86681045184,202571.2108857008,199120.3272056253,196006.9440145702,200000.0,200000.0,200000.0,200806.5006736997,202050.31808930548,200818.4180079023,202277.7136181567,197803.3207784956,199388.57415494812,198415.10034386144,200000.0,196954.2874791941,203002.2282354772
2024-03-22,198994.3565299393,201487.77796302427,200000.0,200000.0,200000.0,204002.76771912092,200000.0,198960.15524528097,201675.1442363736,200000.0,200000.0,199900.4661577953,196471.2588532999,200000.0,197233.85756609967,202209.9435839399,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,193470.67817693463,194891.71476609656,203299.7323670129,199918.914429836,199541.5555484119,197168.2087449669,198178.13907970823,200000.0,199223.84571974515,197319.2300475097,200453.50338825892,199532.0120175357,205854.77245447747,200931.65673537905,205748.70449396104,203477.62080242147,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,199307.29539280143,198442.86681045184,202571.2108857008,186406.98076542947,196006.9440145702,200000.0,200000.0,200000.0,200806.5006736997,202050.31808930548,200818.4180079023,202277.7136181567,197803.3207784956,199388.57415494812,198415.10034386144,199165.9278535817,196954.2874791941,203002.2282354772
2024-03-25,198994.3565299393,201487.77796302427,200000.0,200000.0,200000.0,204002.76771912092,200000.0,198960.15524528097,201675.1442363736,200000.0,200000.0,199900.4661577953,196471.2588532999,200000.0,197233.85756609967,202209.9435839399,192958.6952511292,200000.0,205438.59622031104,201289.4762269844,193470.67817693463,194891.71476609656,203299.7323670129,199918.914429836,199541.5555484119,197168.2087449669,198178.13907970823,200000.0,199223.84571974515,197319.2300475097,196065.6779588096,198245.4766883226,205854.77245447747,200931.65673537905,205748.70449396104,206295.14578490076,199912.1516498493,201321.1989903525,200000.0,200000.0,200000.0,200000.0,200843.5534879501,198442.86681045184,197216.60704262395,186406.98076542947,196006.9440145702,200000.0,200000.0,200000.0,200806.5006736997,202050.31808930548,200818.4180079023,202277.7136181567,197803.3207784956,199388.57415494812,198415.10034386144,198159.8256981442,196954.2874791941,203002.2282354772
